id,status,name,type,plant_name,current_operator,original_operator,co-owner,constructed_date,activated_date,field_name,latitude,longitude,location
ABGP0001758,Active,Worsley Gas Plant 8-21,GP,Worsley,Enercapita Energy Ltd.,,100.0% - Enercapita Energy Ltd.,,,,56.55738,-119.36149,08-21-087-09W6M
ABGP0001759,Active,Ansell 7-27-51-19W5,GP,Ansell,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1988-01-01,,,53.43031,-116.71311,07-27-051-19W5M
ABGP0001760,Suspended,Aec East Cypress 8-3,GP,Aec East Cypress,Ovintiv Canada Ulc,,100.0% - Spartan Delta Corp.,,,,49.52929,-110.05307,08-03-007-01W4M
ABGP0001761,Active,Louis Bull 03-18-045-25W4 Gas Plant,GP,Louis Bull,Axiom Oil And Gas Inc.,,100.0% - Axiom Oil And Gas Inc.,1999-01-01,,,52.87437,-113.62292,03-18-045-25W4M
ABGP0001764,Suspended,Olympia Wildcat Hills,GP,Olympia Wildcat Hills,Manitok Energy Inc.,,100.0% - Persist Oil And Gas Inc.,,,,51.21796,-114.63832,07-16-026-05W5M
ABGP0001765,Suspended,Bearspaw Marlowe 1-28,GP,Marlowe,Tallahassee Exploration Inc.,,100.0% - Tallahassee Exploration Inc.,1999-01-01,,,59.62166,-117.71396,01-28-122-22W5M
ABGP0001766,Active,Peyto Oldman 11-17,GP,Oldman,Peyto Exploration & Development Corp.,,100.0% - Peyto Exploration & Development Corp.,1999-01-01,,,53.75393,-117.08878,11-17-055-21W5M
ABGP0001767,Suspended,Paramount South Liege Gas Plant,GP,Liege South,Athabasca Oil Corporation,,100.0% - Athabasca Oil Corporation,1985-01-01,,,56.83344,-113.10558,06-27-090-20W4M
ABGP0001768,Active,Nal Sturgeon Lake Gas Plant,GP,Sturgeon Lake South,Whitecap Resources Inc.,,50.0% - Whitecap Resources Inc.; 50.0% - Conocophillips Canada Resources Corp.,1985-01-01,,,54.96489,-117.65894,13-07-069-24W5M
ABGP0001769,Suspended,Encounter Keho Gas Plant,GP,Iron Springs,Tamarack Acquisition Corp.,,100.0% - Tamarack Acquisition Corp.,2000-01-01,,,49.81276,-112.83786,14-07-010-21W4M
ABGP0001770,Suspended,Altagas Kirkpatrick Lake Gas Plant,GP,Kirkpatrick Lake,Altagas Ltd.,,100.0% - Altagas Ltd.,,,,51.77087,-111.41942,05-30-032-10W4M
ABGP0001771,Suspended,Mclean Creek 11-5-76-22W5 Plant,GP,Girouxville East,Long Run Exploration Ltd.,,100.0% - Long Run Exploration Ltd.,,,,55.5578,-117.3803,11-05-076-22W5M
ABGP0001772,Suspended,Victoria Mulligan 16-6 Gas Plant,GP,Victoria Mulligan,Victoria Gas Ltd.,,100.0% - Victoria Gas Ltd.,,,,55.99795,-119.23056,16-06-081-08W6M
ABGP0001773,Suspended,Pengrowth Nipisi 4-8,GP,Nipisi,Anterra Energy Inc.,,100.0% - Summerland Energy Inc.,,,,55.82714,-115.22382,04-08-079-08W5M
ABGP0001774,Active,Cabre Joarcam 6-29,GP,Joarcam,Enerplus Corporation,,100.0% - Enerplus Corporation,2000-01-01,,,53.25608,-113.04063,06-29-049-21W4M
ABGP0001775,Active,West Culp 5-34-78-25W5,GP,West Culp,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,55.80139,-117.79997,05-34-078-25W5M
ABGP0001776,Active,Defiant Energy Sunset Plant 6-22,GP,Sunset B,Enercapita Energy Ltd.,,100.0% - Enercapita Energy Ltd.,1999-01-01,,,55.07408,-116.96612,06-22-070-20W5M
ABGP0001777,Active,Burlington Resthaven 1-36,GP,Resthaven,Cenovus Energy Inc.,,50.0% - Cenovus Energy Inc.; 50.0% - Paramount Resources Ltd.,2000-01-01,,,54.22681,-118.30331,01-36-060-03W6M
ABGP0001778,Suspended,Atco Widewater Gas Plant 6-8,GP,Widewater,Ipc Canada Ltd.,,100.0% - Ipc Canada Ltd.,2001-01-01,,,55.30692,-115.04347,06-08-073-07W5M
ABGP0001779,Suspended,Campus Esther,GP,Esther,Campus Energy Partners Operations Inc.,,100.0% - Campus Energy Partners Operations Inc.,2000-01-01,,,51.65089,-110.19089,04-14-031-02W4M
ABGP0001780,Suspended,Kelt Copton Gp 11-25,GP,Grande Cache,Kelt Exploration Ltd.,,100.0% - Kelt Exploration Ltd.,2000-01-01,,,54.13224,-119.21528,11-25-059-09W6M
ABGP0001781,Suspended,Conco Sutton 03-31,GP,Sutton,Bonavista Energy Corporation,,100.0% - Sydco Energy Inc.,,,,56.93193,-118.15145,03-31-091-01W6M
ABGP0001782,Active,Pcp Countess,GP,Scandia,Torxen Energy Ltd.,,100.0% - Torxen Energy Ltd.,1997-01-01,,,50.5011,-112.22379,04-12-018-17W4M
ABGP0001783,Suspended,Dominion East Bruce 10-01,GP,Bruce East,1333002 Alberta Ltd.,,100.0% - Sequoia Resources Corp.,,,,53.11422,-112.05992,10-01-048-15W4M
ABGP0001784,Suspended,Monolith Red Willow 7-26,GP,Red Willow,Obsidian Energy Ltd.,,25.0% - Crew Energy Inc.; 75.0% - Obsidian Energy Ltd.,1995-01-01,,,52.3813,-112.19718,07-26-039-16W4M
ABGP0001785,Suspended,Aec Oil & Gas Martain Hills,GP,Marten Creek,Axiom Oil And Gas Inc.,,100.0% - Axiom Oil And Gas Inc.,,,,55.64488,-114.65784,10-02-077-05W5M
ABGP0001786,Active,Bp Canada Callum Creek 2-24,GP,Callum Creek,Lexin Resources Ltd.,,100.0% - Lexin Resources Ltd.,2001-01-01,,,50.00702,-114.14606,02-24-012-02W5M
ABGP0001787,Suspended,Nce Pembina 10-14,GP,Warburg,Bonavista Energy Corporation,,100.0% - Bonavista Energy Corporation,2001-01-01,,,53.14326,-114.32777,10-14-048-03W5M
ABGP0001788,Active,Watts East 2-4-31-15W4,GP,Watts East,Canadian Natural Resources Limited,,85.0% - Canadian Natural Resources Limited; 15.0% - Nal Resources Limited,,,,51.62177,-112.06911,02-04-031-15W4M
ABGP0001789,Suspended,Hadrian Highvale 7-14,GP,Hadrian Highvale,Nep Canada Ulc,,30.0% - Zargon Oil & Gas Ltd.; 70.0% - Nep Canada Ulc,2001-01-01,,,53.48866,-114.47773,07-14-052-04W5M
ABGP0001790,Suspended,Aec Haro 13-17,GP,Haro 2,Long Run Exploration Ltd.,,100.0% - Long Run Exploration Ltd.,2000-01-01,,,57.85878,-118.29785,13-17-102-02W6M
ABGP0001791,Active,Trilogy Clover 9-34 Plant #2,GP,Para Clover Plant 2,Paramount Resources Ltd.,,21.8% - Canadian Natural Resources Limited; 78.2% - Paramount Resources Ltd.,2001-01-01,,,54.23406,-116.60467,09-34-060-18W5M
ABGP0001792,Suspended,Vermilion Peoria 6-20,GP,Peoria,Advantage Energy Ltd.,,100.0% - Questfire Energy Corp.,,,,55.59777,-118.27515,06-20-076-02W6M
ABGP0001793,Suspended,Birchcliff Rycroft 07-02,GP,Rycroft,Birchcliff Energy Ltd.,,100.0% - Birchcliff Energy Ltd.,,,,55.64148,-118.50149,07-02-077-04W6M
ABGP0001794,Active,Evi 1 -04-36-086-11 W5M,GP,Evi,Spoke Resources Ltd.,,100.0% - Spoke Resources Ltd.,1994-01-01,,,56.49556,-115.60551,04-36-086-11W5M
ABGP0001795,Suspended,00/16-31-052-21W5 Med Lodge Gp,GP,Medicine Lodge,Sinopec Daylight Energy Ltd.,,100.0% - Sinopec Daylight Energy Ltd.,,,,53.53924,-117.0755,16-31-052-21W5M
ABGP0001796,Suspended,Aec Pelican Granor Nezz 07-09,GP,Granor Nezz,Cenovus Energy Inc.,,100.0% - Canadian Natural Resources Limited,,,,56.17903,-112.78101,07-09-083-18W4M
ABGP0001797,Active,Shaman Fenn Big Valley Gas Plant 15-22,GP,Fenn-Big Valley,2234873 Alberta Ltd.,,100.0% - 2234873 Alberta Ltd.,1991-01-01,,,52.02457,-112.77599,15-22-035-20W4M
ABGP0001798,Active,Narraway 10-08-062-10W6,GP,Narraway,Canadian Natural Resources Limited,,81.0% - Canadian Natural Resources Limited,2001-01-01,,,54.35029,-119.45935,10-08-062-10W6M
ABGP0001799,Abandoned,Husky Overchem Mitsue 11-32,GP,Overlea,Husky Oil Operations Limited,,100.0% - Husky Oil Operations Limited,1998-01-01,,,55.28129,-114.42819,11-32-072-03W5M
ABGP0001800,Active,Aec Suffeild A2 Solution Gas Plant Facility 16-15,GP,Suffield A2 Station,Ipc Canada Ltd.,,100.0% - Ipc Canada Ltd.,1980-01-01,,,50.70148,-111.02323,16-15-020-08W4M
ABGP0001801,Suspended,Devon Elmworth 4-8,GP,Wapiti Deep Cut,Canadian Natural Resources Limited,,28.5% - Devon Canada Corporation; 34.9% - Canadian Natural Resources Limited; 25.5% - Conocophillips Canada (Brc) Ltd.; 3.1% - Enermark Inc.; 0.7% - Husky Oil Operations Limited; 0.7% - Petro-Canada; 6.7% - Talisman Energy Inc.,1985-01-01,,,54.95425,-119.19223,04-08-069-08W6M
ABGP0001802,Suspended,Elmworth 4-8-70-11W6,GP,Elmworth Deep Cut,Cenovus Energy Inc.,,87.0% - Conocophillips Canada Resources Corp.,1978-01-01,,,55.0415,-119.63099,01-08-070-11W6M
ABGP0001803,Suspended,Pengrowth Judy Creek,GP,Judy Creek Ethane Stripping Plant,Accel Canada Holdings Limited,,43.1% - Conifer Energy Inc.,1985-01-01,,,54.57231,-115.52295,15-25-064-11W5M
ABGP0001804,Suspended,* Shell Waterton,GP,Shell Waterton,Shell Canada Limited,,100.0% - Shell Canada Limited,,,,49.30728,-113.99976,02-20-004-30W4M
ABGP0001805,Suspended,Crestar Wembley Expander,GP,Wembley Ethane Stripping,Cenovus Energy Inc.,,100.0% - Conocophillips Canada Resources Corp.,,,,55.33594,-119.22119,06-19-073-08W6M
ABGP0001806,Suspended,Chevron Kaybob,GP,Chevron Kaybob,Bp Canada Energy Group Ulc,,100.0% - Energy Transfer Canada Ulc,,,,54.09609,-116.61698,03-15-059-18W5M
ABGP0001807,Suspended,* Conoco Peco,GP,Peco,Cenovus Energy Inc.,,100.0% - Cenovus Energy Inc.,,,,53.20152,-116.21667,12-01-049-16W5M
ABGP0001808,Suspended,* Chevron Brazeau River,GP,Chevron Brazeau River,Keyera Energy Ltd.,,100.0% - Keyera Energy Ltd.,,,,53.19052,-115.63812,16-35-048-12W5M
ABGP0001809,Suspended,* Amoco Ellerslie,GP,Amoco Ellerslie,Bp Canada Energy Group Ulc,,100.0% - Altagas Ltd.,,,,53.4559,-113.48868,04-04-052-24W4M
ABGP0001810,Abandoned,* Chevron Acheson,GP,Chevron Acheson,Chevron Canada Limited,,100.0% - Tidewater Midstream And Infrastructure Ltd.,,,,53.54673,-113.73491,05-02-053-26W4M
ABGP0001811,Suspended,Solex Harmattan-Elkton,GP,Solex Harmattan-Elkton,Taylor Processing Inc.,,100.0% - Altagas Ltd.,,,,51.68774,-114.47718,09-27-031-04W5M
ABGP0001831,Suspended,Husky Boyer Haig River Steen 01-17,GP,Haig River,Husky Oil Operations Limited,,100.0% - Husky Oil Operations Limited,1980-01-01,,,58.10967,-118.11463,01-17-105-01W6M
ABGP0001832,Suspended,Dawson 8-26-79-16W5,GP,Dawson,Canadian Natural Resources Limited,,76.9% - Canadian Natural Resources Limited,2001-01-01,,,55.8746,-116.37949,08-26-079-16W5M
ABGP0001833,Suspended,Altagas Balckfoot 13-29,GP,Blackfoot,Altagas Ltd.,,100.0% - Altagas Ltd.,,,,50.90522,-113.30271,13-29-022-24W4M
ABGP0001834,Suspended,Spire Oyen 08-04,GP,Oyen,Canlin Resources Partnership,,,,,,51.45076,-110.64085,08-04-029-05W4M
ABGP0001836,Active,D Energy Benton 10-18-29-3W4,GP,Benton,Canlin Resources Partnership,,,,,,51.48345,-110.41231,10-18-029-03W4M
ABGP0001837,Suspended,Altagas Namaka Blackfoot #2 13-29,GP,Namaka Blackfoot 2 South,Altagas Ltd.,,100.0% - Altagas Ltd.,,,,50.90522,-113.30271,13-29-022-24W4M
ABGP0001838,Suspended,Mbog Red Earth 2-23-88-8W5 Gas Plant,GP,Red Earth,Surge Energy Inc.,,100.0% - Surge Energy Inc.,1984-01-01,,,56.64099,-115.155,02-23-088-08W5M
ABGP0001839,Suspended,Pancanadian Verger 16-20,GP,Verger,Torxen Energy Ltd.,,100.0% - Torxen Energy Ltd.,,,,50.80303,-111.90029,16-20-021-14W4M
ABGP0001840,Active,Penn West Vista Creek 15-10,GP,Vista Creek,Direct Oil & Gas Inc.,,100.0% - Direct Oil & Gas Inc.,2001-01-01,,,57.32079,-118.06499,15-10-096-01W6M
ABGP0001841,Active,Berland Sweet Plant  14-15-59-24W5,GP,Berland Sweet Plant,Tourmaline Oil Corp.,,44.0% - Tourmaline Oil Corp.; 56.0% - Cenovus Energy Inc.,2002-01-01,,,54.10681,-117.51672,14-15-059-24W5M
ABGP0001842,Suspended,Williams Extraction Plant 1-1-92-9W4,GP,Williams Extraction Plant,Inter Pipeline Offgas Ltd.,,100.0% - Inter Pipeline Offgas Ltd.,,,,56.9464,-111.29688,01-01-092-09W4M
ABGP0001843,Abandoned,Denison Knappen 15-29,GP,Denison Knappen,Journey Energy Inc.,,100.0% - Crimson Oil & Gas Ltd.,,,,49.07011,-111.43908,15-29-001-11W4M
ABGP0001844,Suspended,Knappen16-29,GP,Knappen,Journey Energy Inc.,,100.0% - Journey Energy Inc.,,,,49.0701,-111.4336,16-29-001-11W4M
ABGP0001845,Active,00/01-16-075-01W6 Kakut Gp Sweet,GP,Kakut,Sinopec Daylight Energy Ltd.,,100.0% - Sinopec Daylight Energy Ltd.,2000-01-01,,,55.49245,-118.08133,01-16-075-01W6M
ABGP0001846,Suspended,Conoco Atlee-Buffalo 09-13,GP,Atlee Buffalo,West Lake Energy Corp.,,100.0% - West Lake Energy Corp.,2000-01-01,,,50.78517,-110.83855,09-13-021-07W4M
ABGP0001847,Abandoned,Vermillion Eaglesham 102/10-01,GP,Vermillion Eaglesham,Vermilion Energy Inc.,,100.0% - Vermilion Energy Inc.,,,,55.64507,-117.73583,10-01-077-25W5M
ABGP0001848,Suspended,Husky Rainbow 14-03,GP,Rainbow,Winter Petroleum Ltd.,,100.0% - Winter Petroleum Ltd.,,,,58.52712,-118.40844,14-03-110-03W6M
ABGP0001849,Active,Rochester 11-9-62-24W4,GP,Armstrong Lake,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1996-01-01,,,54.35026,-113.54101,11-09-062-24W4M
ABGP0001850,Suspended,Atlee-Buffalo 4-23-20-9W4,GP,Jenner,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,50.70509,-111.15564,04-23-020-09W4M
ABGP0001851,Suspended,Granum 12-19-11-25W4,GP,Granum,Conocophillips Canada Resources Corp.,,100.0% - Canadian Natural Resources Limited,,,,49.92628,-113.41032,12-19-011-25W4M
ABGP0001852,Suspended,Berkley Puskwaskau,GP,Berkley Puskwaskau,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,55.33962,-118.11246,10-20-073-01W6M
ABGP0001853,Active,Bigstone Plant 100/14-28-059-22W5 Gp,GP,Bigstone,Repsol Oil & Gas Canada Inc.,,64.2% - Repsol Oil & Gas Canada Inc.; 26.4% - Distinction Energy Corp.; 7.9% - Conocophillips Canada Limited; 1.5% - Canadian Natural Resources Limited,1996-01-01,,,54.1359,-117.24181,14-28-059-22W5M
ABGP0001854,Active,Trilogy Two Creek,GP,Two Creeks,Paramount Resources Ltd.,,100.0% - Paramount Resources Ltd.,1996-01-01,,,54.41981,-116.35464,07-04-063-16W5M
ABGP0001855,Active,Seal 09-15-084-14W5 Gas Plant,GP,Slave,Tidewater Midstream And Infrastructure Ltd.,,100.0% - Tidewater Midstream And Infrastructure Ltd.,,,,56.28473,-116.11304,09-15-084-14W5M
ABGP0001856,Suspended,* Pancdn Provost-David,GP,Provost-David,Cenovus Energy Inc.,,100.0% - West Lake Energy Corp.,,,,52.42486,-110.36801,08-09-040-03W4M
ABGP0001857,Active,Renaissance Blood North 16-35,GP,Blood North,Tamarack Acquisition Corp.,,100.0% - Tamarack Acquisition Corp.,1994-01-01,,,49.52128,-112.85553,16-35-006-22W4M
ABGP0001858,Active,Wildriver 10-20-56-23W5 Gp,GP,Wild River,Repsol Oil & Gas Canada Inc.,,84.0% - Repsol Oil & Gas Canada Inc.; 16.0% - Canadian Natural Resources Limited,1994-01-01,,,53.8556,-117.38009,10-20-056-23W5M
ABGP0001859,Active,Hillsdown 13-4-37-25W4,GP,Hillsdown,Canadian Natural Resources Limited,,98.0% - Canadian Natural Resources Limited; 2.0% - Apex Energy (Canada) Inc.,1981-01-01,,,52.15576,-113.5253,13-04-037-25W4M
ABGP0001860,Suspended,Encal Worsley,GP,Encal Worsley,Taqa North Ltd.,,100.0% - Taqa North Ltd.,,,,56.56099,-119.3545,12-22-087-09W6M
ABGP0001861,Suspended,New Cache Doris,GP,Doris Plant1,Tidewater Midstream And Infrastructure Ltd.,,54.0% - Tidewater Midstream And Infrastructure Ltd.,,,,54.54686,-114.79252,02-23-064-06W5M
ABGP0001862,Suspended,Petro-Can Bezanson,GP,Bezanson,Birchcliff Energy Ltd.,,100.0% - Birchcliff Energy Ltd.,1994-01-01,,,55.14341,-118.43933,01-18-071-03W6M
ABGP0001863,Suspended,Valhalla 1-3-77-7W6,GP,Saddle Hills,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1996-01-01,,,55.63785,-118.98628,01-03-077-07W6M
ABGP0001864,Active,Pancdn Cavalier,GP,Cavalier,Lynx Energy Ulc,,100.0% - Lynx Energy Ulc,1994-01-01,,,51.00682,-113.17071,16-32-023-23W4M
ABGP0001865,Abandoned,Anderson Woking,GP,Anderson Woking,Canadian Natural Resources Limited,,100.0% - Devon Canada Corporation,,,,55.48864,-118.54674,16-09-075-04W6M
ABGP0001866,Suspended,Godin 15-19-81-1W5,GP,Godin Lake,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,56.04153,-114.14176,15-19-081-01W5M
ABGP0001867,Suspended,* Serenpet Cranberry,GP,Serenpet Cranberry,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,57.27006,-118.55263,07-27-095-04W6M
ABGP0001868,Active,Kaiser Negus,GP,Negus,Distinction Energy Corp.,,100.0% - Distinction Energy Corp.,1995-01-01,,,54.16137,-117.66668,11-03-060-25W5M
ABGP0001869,Reclamation Certified,Keyspan Blueberry,GP,Keyspan Blueberry,Keyera Energy Ltd.,,100.0% - Keyera Energy Ltd.,,,,56.15802,-119.07421,16-31-082-07W6M
ABGP0001870,Suspended,Penn West Esther,GP,Penn West Esther,Campus Energy Partners Operations Inc.,,100.0% - Campus Energy Partners Operations Inc.,,,,51.65089,-110.19089,04-14-031-02W4M
ABGP0001871,Abandoned,Pancanadian Wembley,GP,Pancanadian Wembley,Ovintiv Canada Ulc,,100.0% - Canadian Natural Resources Limited,,,,55.2379,-119.11865,11-14-072-08W6M
ABGP0001872,Suspended,Nce Petrofund Provost,GP,Hansman Lake,Obsidian Energy Ltd.,,100.0% - West Lake Energy Corp.,,,,52.43206,-110.43992,16-12-040-04W4M
ABGP0001873,Suspended,Apache Provost,GP,Provost,Karve Energy Inc.,,100.0% - Battle River Energy Ltd.,,,,52.34123,-111.05735,12-11-039-08W4M
ABGP0001874,Active,Chinchaga 11-33-96-8W6,GP,Hamburg 11-33,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1995-01-01,,,57.37531,-119.23652,11-33-096-08W6M
ABGP0001875,Active,Sakwatamau 06-12 Gas Plant,GP,Sakwatamau,Enercapita Energy Ltd.,,100.0% - Enercapita Energy Ltd.,1992-01-01,,,54.43421,-116.13399,06-12-063-15W5M
ABGP0001876,Abandoned,Signalta Bigoray,GP,Bigoray,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,,,,53.43418,-115.1653,10-30-051-08W5M
ABGP0001877,Abandoned,Invasion Bison Lake,GP,Bison Lake,Prairie Provident Resources Canada Ltd.,,100.0% - Prairie Provident Resources Canada Ltd.,,,,57.21929,-116.39587,15-05-095-15W5M
ABGP0001878,Suspended,Apache Zama,GP,Zama,Paramount Resources Ltd.,,100.0% - Paramount Resources Ltd.,1976-01-01,,,59.06493,-118.87887,13-12-116-06W6M
ABGP0001879,Suspended,Marathon Seal 7-20 Plant,GP,Marathon Seal,Summerland Energy Inc.,,100.0% - Summerland Energy Inc.,,,,56.12164,-115.99429,07-20-082-13W5M
ABGP0001880,Active,Clear Hills Bndylks 16-11-88-13W6,GP,Clear Hills,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,56.62271,-119.94652,16-11-088-13W6M
ABGP0001881,Suspended,Husky Wayne-Rosedale 11-27,GP,Wayne North,Torxen Energy Ltd.,,100.0% - Torxen Energy Ltd.,1995-01-01,,,51.4252,-112.73862,11-27-028-20W4M
ABGP0001882,Suspended,* Encal Granlea,GP,Encal Granlea,Taqa North Ltd.,,100.0% - Taqa North Ltd.,,,,49.67504,-111.32264,07-29-008-10W4M
ABGP0001883,Suspended,Conoco Hotchkiss,GP,Conoco Hotchkiss,Conocophillips Canada Resources Corp.,,100.0% - Direct Oil & Gas Inc.,,,,57.15374,-118.33272,07-13-094-03W6M
ABGP0001884,Suspended,Lightstream Jumpbush,GP,Jumpbush,Ridgeback Resources Inc.,,70.0% - Ridgeback Resources Inc.; 30.0% - Siksika Energy Resources Corporation,1992-01-01,,,50.72338,-112.789,06-25-020-21W4M
ABGP0001885,Active,Granum 13-31-11-26W4,GP,Granum,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1995-01-01,,,49.95911,-113.54702,13-31-011-26W4M
ABGP0001886,Suspended,Bonanza 11-25 Gas Plant,GP,Silver Valley,Repsol Oil & Gas Canada Inc.,,41.0% - Canadian Natural Resources Limited,,,,56.05254,-119.58264,11-25-081-11W6M
ABGP0001887,Suspended,Sturgeon Lk Gas Plant,GP,Ante Creek,Altagas Ltd.,,100.0% - Arc Resources Ltd.,,,,54.9106,-117.6972,02-26-068-25W5M
ABGP0001888,Active,Pancdn Wayne-Rosedale,GP,Wayne Rosedale,Persist Oil And Gas Inc.,,100.0% - Persist Oil And Gas Inc.,1993-01-01,,,51.40332,-112.91469,01-20-028-21W4M
ABGP0001889,Suspended,Crestar Provost,GP,Crestar Provost,Conocophillips Canada Energy Partnership,,100.0% - Harvest Operations Corp.,,,,52.44308,-111.08148,12-15-040-08W4M
ABGP0001890,Suspended,Energy Processors Pembina,GP,Kitto Lake,Axiom Oil And Gas Inc.,,100.0% - Axiom Oil And Gas Inc.,,,,53.34703,-114.74223,10-25-050-06W5M
ABGP0001891,Suspended,Rozsa Keho,GP,Keho,Houston Oil & Gas Ltd.,,100.0% - Houston Oil & Gas Ltd.,1995-01-01,,,50.00242,-112.87387,16-13-012-22W4M
ABGP0001892,Active,Aec Saddle Hills,GP,Sexsmith,Ovintiv Canada Ulc,,100.0% - Ovintiv Canada Ulc,1995-01-01,,,55.47783,-119.05714,04-08-075-07W6M
ABGP0001893,Abandoned,Summit Mirage,GP,Summit Mirage,Rising Star Resources Ltd.,,100.0% - Rising Star Resources Ltd.,,,,55.85617,-119.06717,04-20-079-07W6M
ABGP0001894,Suspended,Nce Petrofund  Provost,GP,Monitor Creek West,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,1996-01-01,,,51.79257,-110.81121,16-32-032-06W4M
ABGP0001895,Active,Fourth Creek Gas Plant,GP,Fourth Creek,Northriver Midstream Inc.,,100.0% - Northriver Midstream Inc.,1991-01-01,,,56.09971,-119.2827,16-11-082-09W6M
ABGP0001896,Abandoned,Chevron Medicine Lodge,GP,Chevron Medicine Lodge,Vermilion Energy Inc.,,100.0% - Vermilion Energy Inc.,,,,53.47746,-117.02635,09-09-052-21W5M
ABGP0001897,Active,Goodfish 3-32-91-8W5,GP,Goodfish,Canadian Natural Resources Limited,,30.0% - Baytex Energy Ltd.; 70.0% - Canadian Natural Resources Limited,1996-01-01,,,56.93206,-115.25311,03-32-091-08W5M
ABGP0001898,Suspended,Husky Goodlow 2-33,GP,Muskwa,Husky Oil Operations Limited,,100.0% - Husky Oil Operations Limited,,,,56.23351,-113.88729,02-33-083-25W4M
ABGP0001899,Abandoned,Tarragon Hector,GP,Badger,Husky Oil Operations Limited,,100.0% - Canadian Natural Resources Limited,,,,50.39933,-112.30984,03-05-017-17W4M
ABGP0001901,Active,Empress 6,GP,Empress Straddle Plant,Plains Midstream Canada Ulc,,100.0% - Plains Midstream Canada Ulc,1962-01-01,,,50.6829,-110.03676,10-11-020-01W4M
ABGP0001902,Active,Empress Gas Plant,GP,Empress Straddle Plant,Plains Midstream Canada Ulc,,100.0% - Plains Midstream Canada Ulc,1971-01-01,,,50.67563,-110.02507,04-12-020-01W4M
ABGP0001903,Active,Cochrane Extraction Plant,GP,Cochrane Straddle Plant,Inter Pipeline Extraction Ltd.,,100.0% - Inter Pipeline Ltd.,1970-01-01,,,51.22509,-114.49303,16-16-026-04W5M
ABGP0001906,Active,Amoco Ellerslie,GP,Edmonton Ethane Extraction,Altagas Ltd.,,100.0% - Altagas Ltd.,1978-01-01,,,53.4559,-113.48868,04-04-052-24W4M
ABGP0001907,Abandoned,Atco Midstream Empress (3),GP,Empress Gas Liquids Joint Venture Straddle Plant,Atco Energy Solutions Ltd.,,,1983-01-01,,,50.67571,-110.05414,01-10-020-01W4M
ABGP0001908,Suspended,Atco Fort Saskatchewan,GP,Fort Saskatchewan Straddle Plant,Tidewater Midstream And Infrastructure Ltd.,,100.0% - Tidewater Midstream And Infrastructure Ltd.,1984-01-01,,,53.71782,-113.18306,02-03-055-22W4M
ABGP0001909,Active,Pancdn Empress,GP,Empress Straddle Plant,Pembina Gas Services Ltd.,,100.0% - 2354890 Alberta Ltd.,1996-01-01,,,50.67204,-110.03106,16-02-020-01W4M
ABGP0001910,Active,Veep 08-05-054-26W4 Gas Plant,GP,Villeneuve Straddle Plant,Tidewater Midstream And Infrastructure Ltd.,,100.0% - Tidewater Midstream And Infrastructure Ltd.,1997-01-01,,,53.63444,-113.79054,08-05-054-26W4M
