id,raw_gas_mcf/d,sales_gas_mcf/d,ethane__c2_bbl/d,propane__c3_bbl/d,butane__c4_bbl/d,pentane_plus__c5+_bbl/d,natural_gas_liquids_bbl/d,sulphur_ton/d,sub_type,location,injection_mcf/d,shrinkage_mcf/d,fuel_mcf/d,flared_mcf/d,other_mcf/d
ABGP0001864,5952.12,5617.88,0.0,0.0,0.0,8.36,6.72,0.0,Gas Plant Sweet,16-32-023-23W4M,0.0,8.66,110.5,4.33,0.0
ABGP0001865,766.78,692.85,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-09-075-04W6M,0.0,0.0,45.11,0.0,28.82
ABGP0001866,1936.19,1710.76,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,15-19-081-01W5M,0.0,0.0,170.33,0.0,0.0
ABGP0001867,5222.67,5438.58,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-27-095-04W6M,0.0,65.27,161.11,0.0,0.0
ABGP0001868,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-03-060-25W5M,0.0,0.0,8.66,0.0,0.0
ABGP0001869,20.51,0.0,0.0,0.0,0.0,0.0,1.04,0.0,Gas Plant Sweet,16-31-082-07W6M,0.0,0.91,17.09,0.0,2.51
ABGP0001870,433.31,364.92,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,04-14-031-02W4M,0.0,0.0,90.76,0.0,0.0
ABGP0001871,406.23,387.44,0.0,0.0,0.0,0.0,6.09,0.0,Gas Plant Sweet,11-14-072-08W6M,0.0,7.06,50.69,0.0,0.0
ABGP0001872,63.92,56.15,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,16-12-040-04W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001873,116.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,12-11-039-08W4M,0.0,0.0,18.92,0.0,97.49
ABGP0001874,2762.18,2578.88,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-33-096-08W6M,0.0,0.0,178.85,0.0,0.0
ABGP0001875,726.68,426.05,0.0,0.0,0.0,9.64,13.46,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-12-063-15W5M,0.0,17.2,103.44,59.35,0.0
ABGP0001876,63.92,39.79,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,10-30-051-08W5M,0.0,0.0,24.13,0.0,0.0
ABGP0001877,188.42,19.37,0.0,0.0,0.0,0.83,0.0,0.0,Gas Plant Sweet,15-05-095-15W5M,0.0,0.91,160.17,0.0,0.0
ABGP0001878,78.38,16.4,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,13-12-116-06W6M,0.0,0.0,17.43,6.04,0.0
ABGP0001879,2356.97,1848.1,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,07-20-082-13W5M,0.0,174.29,315.44,0.0,19.14
ABGP0001880,7278.12,6561.92,0.1,3.17,4.87,9.62,37.78,0.0,Gas Plant Sulphur Recovery,16-11-088-13W6M,0.0,50.35,182.72,272.83,0.0
ABGP0001881,1525.48,1274.51,0.0,0.0,0.0,6.02,11.41,0.0,Gas Plant Sweet,11-27-028-20W4M,0.0,14.24,129.49,0.0,0.0
ABGP0001882,409.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,07-29-008-10W4M,0.0,0.0,1.59,0.0,408.28
ABGP0001883,2950.89,2653.9,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-13-094-03W6M,0.0,0.0,210.95,0.0,86.05
ABGP0001884,2163.99,2163.99,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-25-020-21W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001885,8590.58,7808.3,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-31-011-26W4M,0.0,66.98,335.38,6.38,0.0
ABGP0001886,1096.69,904.28,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,11-25-081-11W6M,0.0,13.67,170.76,21.19,0.0
ABGP0001887,16023.17,15070.82,0.0,0.0,0.0,5.14,272.2,0.0,Gas Plant Sweet,02-26-068-25W5M,0.0,370.35,528.13,13.21,0.0
ABGP0001888,0.0,0.0,0.0,0.0,0.0,24.12,145.07,0.0,Gas Plant Sulphur Recovery,01-20-028-21W4M,0.0,201.18,0.0,0.0,0.0
ABGP0001889,534.16,0.0,0.0,0.0,0.0,0.0,15.27,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,12-15-040-08W4M,0.0,137.73,98.88,64.48,233.08
ABGP0001890,793.17,570.57,0.0,0.0,0.0,0.0,8.64,0.0,Gas Plant Sweet,10-25-050-06W5M,0.0,11.3,124.78,0.71,0.0
ABGP0001891,20.36,7.77,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-13-012-22W4M,0.0,3.06,8.59,0.0,0.0
ABGP0001892,205131.71,183047.29,0.0,0.0,0.0,0.0,3320.32,477.31,Gas Plant Sulphur Recovery,04-08-075-07W6M,0.11,20133.8,1183.95,1206.51,0.0
ABGP0001893,284.28,270.51,0.0,0.0,0.0,0.0,4.24,0.0,Gas Plant Sulphur Recovery,04-20-079-07W6M,8.59,14.01,100.41,8.24,0.0
ABGP0001894,143.76,128.73,0.0,0.0,0.0,5.83,2.11,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-32-032-06W4M,0.0,3.3,22.1,0.11,0.0
ABGP0001895,47312.88,45851.99,0.0,0.0,0.0,0.0,276.99,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,16-11-082-09W6M,0.0,442.0,683.4,104.46,0.0
ABGP0001896,1611.64,1408.35,0.0,0.0,0.0,0.0,23.81,0.0,Gas Plant Sweet,09-09-052-21W5M,0.0,26.72,31.55,1.88,143.14
ABGP0001897,2373.03,1827.48,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,03-32-091-08W5M,0.0,0.0,434.03,115.85,0.0
ABGP0001898,54.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-33-083-25W4M,0.0,0.0,54.45,0.0,0.0
ABGP0001899,1024.69,986.08,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,03-05-017-17W4M,0.0,0.0,110.73,0.0,0.0
ABGP0001901,1150367.16,1087648.66,14746.04,17279.27,4159.73,0.0,0.0,0.0,Gas Plant Mainline Straddle,10-11-020-01W4M,0.0,23270.08,15163.55,699.57,0.0
ABGP0001902,3604837.7,3527684.96,473.85,0.0,0.0,2866.75,49394.16,0.0,Gas Plant Mainline Straddle,04-12-020-01W4M,0.0,73012.27,4132.04,386.64,0.0
ABGP0001903,2389377.53,2235464.84,47950.05,0.0,0.0,1800.8,35031.82,0.0,Gas Plant Mainline Straddle,16-16-026-04W5M,0.0,127237.93,25856.94,13.9,0.0
ABGP0001906,174303.95,158570.92,5844.74,0.0,0.0,130.87,3749.84,0.0,Gas Plant Mainline Straddle,04-04-052-24W4M,0.0,14777.93,391.88,22.9,0.0
ABGP0001907,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Mainline Straddle,01-10-020-01W4M,0.0,0.0,0.8,1.48,0.0
ABGP0001908,4948.38,4948.38,0.0,0.0,0.0,0.0,188.42,0.0,Gas Plant Mainline Straddle,02-03-055-22W4M,0.0,281.95,17.32,9.68,0.0
ABGP0001909,1133652.38,1074069.37,17837.0,13435.68,1263.61,55.38,1880.31,0.0,Gas Plant Mainline Straddle,16-02-020-01W4M,0.0,50961.11,8536.58,185.57,0.0
ABGP0001910,33617.28,32643.05,0.0,0.0,0.0,0.0,1402.76,0.0,Gas Plant Sweet,08-05-054-26W4M,0.0,2161.37,12.19,5.92,0.0
ABGP0001935,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-17-060-15W5M,0.0,0.0,7.63,0.0,0.0
ABGP0001936,,,,,,,,,,01-01-092-09W4M,,,,,
ABGP0001937,,,,,,,,,,01-01-001-01W4M,,,,,
ABGP0001938,,,,,,,,,,01-01-001-01W4M,,,,,
ABGP0001939,,,,,,,,,,01-01-001-01W4M,,,,,
ABGP0001940,,,,,,,,,,01-01-001-01W4M,,,,,
ABGP0001941,,,,,,,,,Gas Plant Sweet,02-14-055-22W4M,,,,,
ABGP0001942,,,,,,,,,Gas Plant Sweet,01-01-055-22W4M,,,,,
ABGP0001943,,,,,,,,,Gas Plant Sweet,01-01-001-01W4M,,,,,
ABGP0001944,0.0,0.0,0.0,178.91,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-01-001-01W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001945,,,,,,,,,Gas Plant Sweet,13-24-048-07W5M,,,,,
ABGP0001946,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,Gas Plant Sweet,01-24-096-05W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001947,,,,,,,,,Gas Plant Sweet,01-01-001-01W4M,,,,,
ABGP0001950,,,,,,,,,Gas Plant Sweet,11-20-042-09W4M,,,,,
ABGP0001951,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,Gas Plant Fractionation,15-25-064-11W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001960,49606.39,47280.18,0.0,0.0,0.0,0.0,782.75,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,13-21-076-09W6M,0.0,1214.94,438.81,64.02,0.0
ABGP0001961,128.96,0.0,0.0,0.0,0.0,1.68,0.0,0.0,Gas Plant Sweet,08-19-087-05W6M,0.0,1.37,20.51,1.48,105.6
ABGP0001962,5119.92,4385.73,0.0,0.0,0.0,0.0,67.52,0.0,Gas Plant Sweet,01-07-075-07W6M,0.0,88.29,25.9,0.0,0.0
ABGP0001963,934.7,859.51,0.0,0.0,0.0,0.0,10.49,0.0,Gas Plant Sweet,13-06-021-18W4M,0.0,13.33,0.0,0.0,0.0
ABGP0001964,45.91,46.36,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,03-26-074-01W6M,0.0,1.94,2.28,0.0,0.0
ABGP0001965,8851.22,8275.25,0.0,0.0,0.0,20.14,24.72,0.0,Gas Plant Sweet,04-28-022-16W4M,0.0,31.1,280.92,0.0,0.0
ABGP0001966,666.76,479.6,0.0,0.0,0.0,0.0,19.87,0.0,Gas Plant Sweet,05-22-036-22W4M,0.0,27.23,117.79,1.03,0.0
ABGP0001967,2034.76,1717.68,0.0,0.0,0.0,0.0,53.65,0.0,Gas Plant Sweet,16-33-030-01W5M,0.0,66.21,197.64,0.0,53.22
ABGP0001968,238.32,156.52,0.0,0.0,0.0,2.78,0.73,0.0,Gas Plant Sweet,13-01-101-13W6M,0.0,10.94,60.49,0.0,10.37
ABGP0001969,22257.35,21639.23,0.0,0.0,0.0,0.0,332.28,0.0,Gas Plant Sweet,11-33-045-08W5M,0.0,842.43,552.5,7.63,0.0
ABGP0001970,71027.47,66106.2,0.0,0.0,0.0,0.0,1838.17,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-25-045-10W5M,0.0,3761.92,1292.52,105.26,0.0
ABGP0001971,364.2,356.68,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-27-059-05W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001972,689.09,386.52,0.0,0.0,0.0,0.06,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,05-27-065-04W5M,0.0,9.91,257.57,1.37,0.0
ABGP0001973,19.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,06-10-087-01W5M,0.0,0.0,19.02,0.0,0.0
ABGP0001974,2330.39,2266.82,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,02-28-102-11W6M,0.0,0.88,349.87,0.0,0.0
ABGP0001975,5472.12,3747.95,0.0,0.0,0.0,5.66,0.0,0.0,Gas Plant Sulphur Recovery,06-32-122-02W6M,575.51,6.59,950.67,0.0,0.0
ABGP0001976,914.53,713.36,0.0,0.0,0.0,0.0,11.52,0.0,Gas Plant Sweet,01-15-062-15W5M,0.0,19.54,161.62,6.83,0.0
ABGP0001977,6354.59,6052.93,0.0,0.0,0.0,12.02,0.0,0.0,Gas Plant Sweet,07-05-015-26W4M,0.0,13.9,221.12,0.0,0.0
ABGP0001978,48228.41,44368.4,0.0,0.0,0.0,273.15,156.11,0.0,Gas Plant Sulphur Recovery,13-12-116-06W6M,2234.12,476.39,1509.0,122.54,0.0
ABGP0001979,1.59,1.03,0.0,0.0,0.0,0.0,0.02,0.0,Gas Plant Sweet,07-06-029-21W4M,0.0,0.0,0.34,0.0,0.0
ABGP0001980,2251.25,1989.24,0.0,0.0,0.0,0.0,26.71,0.0,Gas Plant Sweet,05-21-080-06W6M,0.0,36.0,100.02,0.91,0.0
ABGP0001981,1617.64,1259.71,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,01-27-063-06W5M,0.0,0.0,67.78,33.61,0.0
ABGP0001982,1330.0,1062.97,0.0,0.0,0.0,6.76,13.26,0.0,Gas Plant Sweet,01-30-034-23W4M,0.0,17.09,108.34,0.0,0.0
ABGP0001983,2580.87,2259.38,0.0,0.0,0.0,0.0,20.32,0.0,Gas Plant Sweet,15-30-060-05W5M,0.0,24.97,0.0,0.0,0.0
ABGP0001984,1307.82,1248.73,0.0,0.0,0.0,0.17,33.52,0.0,Gas Plant Sweet,06-25-056-14W5M,0.0,44.97,0.0,0.0,0.0
ABGP0001985,1799.87,1570.33,0.0,0.0,0.0,0.78,20.07,0.0,Gas Plant Sweet,04-18-057-12W5M,0.0,26.37,117.01,0.0,0.0
ABGP0001986,97.12,0.0,0.0,0.0,0.0,0.27,0.0,0.0,Gas Plant Sweet,08-26-087-04W6M,0.0,0.24,1.41,0.0,95.47
ABGP0001987,8908.18,7796.68,0.0,0.0,0.0,6.68,205.33,0.0,Gas Plant Sweet,13-35-047-10W5M,0.0,424.92,388.23,9.0,0.0
ABGP0001988,127498.23,117328.18,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,11-11-026-15W4M,2784.16,1855.27,6117.3,398.49,0.0
ABGP0001989,29.16,29.85,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-05-096-07W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001990,2101.68,1820.19,0.0,0.0,0.0,0.0,16.54,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,03-36-079-23W5M,0.0,34.52,216.33,24.95,0.0
ABGP0001991,,,,,,,,,,01-01-092-09W4M,,,,,
ABGP0001992,,,,,,,,,,01-01-093-10W4M,,,,,
ABGP0001993,,,,,,,,,Gas Plant Sweet,01-26-048-03W5M,,,,,
ABGP0001994,3234.03,2987.85,0.0,0.0,0.0,0.0,11.0,0.0,Gas Plant Sweet,01-30-047-09W4M,0.0,13.33,129.41,2.73,0.0
ABGP0001995,21.31,21.31,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,03-28-085-06W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001996,4.24,4.24,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-20-085-06W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001997,2901.5,2453.23,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-04-085-08W6M,0.0,29.05,282.52,48.76,0.0
ABGP0001998,213.71,229.89,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,12-31-111-04W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001999,,,,,,,,,,01-01-001-01W4M,,,,,
ABGP0075252,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,Gas Plant Sweet,12-21-018-13W4M,0.0,0.0,0.0,0.0,0.0
ABGP0075650,10133.83,0.0,0.0,0.0,0.0,99.67,6380.1,0.0,Gas Plant Mainline Straddle,03-29-038-25W4M,0.0,9867.14,191.61,1.59,0.0
ABGP0075866,115.74,87.38,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,03-17-043-14W5M,0.0,0.0,45.11,0.0,0.0
ABGP0075995,22331.74,19551.68,0.0,0.0,0.0,315.8,1509.56,0.0,Gas Plant Sweet,10-22-050-26W4M,0.0,2087.55,166.78,6.95,0.0
ABGP0076045,,,,,,,,,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-06-042-14W4M,,,,,
ABGP0076120,3854.99,3332.91,0.0,0.0,0.0,22.15,41.65,0.0,Gas Plant Sweet,01-17-035-03W4M,0.0,51.6,181.02,0.0,0.0
ABGP0076575,56.96,55.48,0.0,0.0,0.0,1.04,0.0,0.0,Gas Plant Sweet,12-01-046-09W4M,0.0,1.14,0.0,0.0,0.0
ABGP0076666,892.66,739.56,0.0,0.0,0.0,5.5,0.0,0.0,Gas Plant Sweet,07-27-029-14W4M,0.0,6.38,50.92,1.03,0.0
ABGP0077070,582.12,514.68,0.0,0.0,0.0,5.54,4.26,0.0,Gas Plant Sweet,15-11-076-06W6M,0.0,5.35,83.73,12.76,0.0
ABGP0077266,6672.59,6429.62,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-21-015-11W4M,0.0,0.0,186.81,0.0,0.0
ABGP0077288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-09-047-10W4M,0.0,0.71,0.0,0.0,0.0
ABGP0077308,153.56,149.57,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-28-102-03W6M,0.0,0.0,15.61,0.0,0.0
ABGP0077324,813.83,650.02,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-10-033-26W4M,0.0,0.0,2.05,0.0,0.0
ABGP0077819,519.83,479.93,0.0,0.0,0.0,2.77,0.0,0.0,Gas Plant Sweet,10-20-096-07W6M,0.0,3.18,105.83,0.0,0.0
ABGP0078091,0.0,0.0,0.0,0.0,0.0,0.0,8.52,0.0,Gas Plant Sweet,10-11-075-07W6M,0.0,0.0,0.0,0.0,0.0
ABGP0078222,118.93,98.43,0.0,0.0,0.0,1.87,3.21,0.0,Gas Plant Sweet,16-15-059-24W5M,0.0,6.27,9.23,0.0,0.0
ABGP0079061,34590.83,32696.02,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-36-058-03W6M,0.0,383.11,1249.68,88.63,0.0
ABGP0079080,27.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,03-02-002-20W4M,0.0,0.0,27.43,0.0,0.0
ABGP0079260,10827.02,10983.2,0.0,0.0,0.0,49.9,120.52,0.0,Gas Plant Sweet,06-04-027-21W4M,0.0,157.89,144.45,2.39,0.0
ABGP0079548,1312.79,1216.42,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sulphur Recovery,07-15-110-21W5M,0.0,55.02,41.01,0.34,0.0
ABGP0080025,190.7,167.27,0.0,0.0,0.0,7.17,5.27,0.0,Gas Plant Sweet,16-29-018-02W5M,0.0,6.71,7.42,4.36,0.0
ABGP0080187,19326.23,18869.54,0.0,0.0,0.0,102.55,281.03,0.0,Gas Plant Sweet,02-11-060-04W6M,0.0,601.37,696.95,3.76,0.0
ABGP0080688,223394.97,225804.46,0.0,0.0,0.0,0.0,515.04,0.0,Gas Plant Sweet,14-20-056-23W5M,0.0,1144.88,3335.64,12.3,0.0
ABGP0080799,484.69,244.93,0.0,0.0,0.0,0.49,0.0,0.0,Gas Plant Sweet,16-35-107-04W6M,0.0,0.63,148.2,0.0,0.0
ABGP0080972,25614.18,23307.56,0.0,0.0,0.0,179.37,834.5,0.0,Gas Plant Sweet,10-36-065-25W5M,0.0,1138.16,1149.89,15.04,0.0
ABGP0081174,1451.31,1531.48,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-17-029-22W4M,0.0,7.89,80.05,0.0,0.0
ABGP0081379,,,,,,,,,Gas Plant Fractionation,01-35-019-28W4M,,,,,
ABGP0081382,,,,,,,,,Gas Plant Sweet,01-35-019-28W4M,,,,,
ABGP0081833,159.6,18.8,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-36-086-10W6M,0.0,0.0,129.18,11.62,0.0
ABGP0081848,737.37,700.64,0.0,0.0,0.0,2.01,7.82,0.0,Gas Plant Sweet,02-01-027-21W4M,0.0,10.83,27.43,0.12,0.0
ABGP0081971,43.86,16.29,0.0,0.0,0.0,0.69,1.04,0.0,Gas Plant Sweet,02-04-019-16W4M,0.0,1.25,0.34,21.42,0.0
ABGP0082137,617.89,489.11,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-36-049-05W4M,0.0,0.0,82.52,0.0,0.0
ABGP0082273,60.49,52.52,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-28-064-06W6M,0.0,0.0,5.47,0.0,0.0
ABGP0082296,876.94,666.99,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-05-021-12W4M,0.0,0.0,47.62,0.0,0.0
ABGP0082304,2839.18,2686.31,0.0,0.0,0.0,25.52,63.68,0.0,Gas Plant Sweet,06-17-025-20W4M,0.0,84.07,131.8,1.25,0.0
ABGP0082962,3.29,1.34,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-23-041-07W4M,0.0,0.0,1.95,0.0,0.0
ABGP0083567,9161.42,7251.7,0.0,0.0,0.0,218.63,1085.84,0.0,Gas Plant Sweet,06-17-040-27W4M,0.0,1525.14,376.84,5.13,0.0
ABGP0083667,2193.84,2019.66,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,15-10-062-06W5M,0.0,0.0,154.7,0.68,0.0
ABGP0083746,1171.31,1091.79,0.0,0.0,0.0,0.0,20.85,0.0,Gas Plant Sweet,01-20-019-11W4M,0.0,27.0,0.0,0.0,0.0
ABGP0083873,2637.32,2628.78,0.0,0.0,0.0,0.0,13.56,0.0,Gas Plant Sweet,05-15-017-12W4M,0.0,16.97,0.0,0.0,0.0
ABGP0084058,1505.32,1390.03,0.0,0.0,0.0,0.0,25.98,0.0,Gas Plant Sweet,10-24-062-22W5M,0.0,39.07,97.97,0.68,0.0
ABGP0084179,776.69,643.2,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,04-06-063-09W6M,0.0,8.36,122.9,0.35,0.0
ABGP0084226,2936.02,2855.36,0.0,0.0,0.0,0.0,41.01,0.0,Gas Plant Sweet,11-09-061-22W5M,0.0,54.57,101.96,1.48,0.0
ABGP0084455,6384.89,6176.88,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-05-109-12W6M,0.0,28.94,173.04,7.06,0.0
ABGP0084636,2990.58,2832.24,0.0,0.0,0.0,22.27,52.07,0.0,Gas Plant Sweet,07-21-039-10W5M,0.0,68.12,113.69,0.0,0.0
ABGP0084773,110136.86,108516.49,0.0,0.0,0.0,61.45,215.48,0.0,Gas Plant Sweet,15-04-058-23W5M,0.0,635.09,1162.65,9.8,0.0
ABGP0084966,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,Gas Plant Sweet,07-02-048-09W5M,0.0,0.0,0.0,0.0,0.0
ABGP0084973,114.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-07-087-14W5M,0.0,0.0,0.0,114.03,0.0
ABGP0085141,1463.74,1262.78,0.0,0.0,0.0,0.0,13.46,0.0,Gas Plant Sweet,01-02-018-22W4M,0.0,17.09,183.52,1.59,0.0
ABGP0085152,27572.44,26448.97,0.0,0.0,0.0,64.92,516.08,0.0,Gas Plant Sweet,07-18-040-09W5M,0.0,1159.0,629.63,16.52,0.0
ABGP0085275,3379.61,3115.44,0.0,0.0,0.0,13.48,26.33,0.0,Gas Plant Sweet,02-11-027-16W4M,0.0,35.31,186.94,0.91,0.0
ABGP0086281,1556.79,1146.55,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-06-028-02W4M,0.0,0.0,142.44,0.0,0.0
ABGP0086283,0.0,0.0,0.0,0.0,0.0,3.69,0.0,0.0,Gas Plant Sweet,02-02-037-13W4M,0.0,0.0,0.0,0.0,0.0
ABGP0086359,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,Gas Plant Sweet,16-11-012-26W4M,0.0,0.0,0.0,0.0,0.0
ABGP0086379,3753.38,3548.1,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,14-31-011-26W4M,0.0,39.87,193.21,0.0,0.0
ABGP0086427,251.08,0.0,0.0,1163.73,1166.62,0.0,0.0,0.0,Gas Plant Fractionation,08-20-074-16W5M,0.0,0.0,223.62,29.96,0.0
ABGP0086640,162537.44,166751.51,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-19-054-19W5M,332.64,0.0,373.08,6.27,0.0
ABGP0086745,5452.81,5420.8,0.0,0.0,0.0,10.6,17.34,0.0,Gas Plant Sweet,07-07-032-27W4M,0.0,21.53,215.42,0.0,0.0
ABGP0086768,1252.85,945.61,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,15-14-083-05W4M,0.0,0.0,282.64,0.12,0.0
ABGP0086769,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,11-19-080-04W4M,0.0,0.0,1.94,0.0,0.0
ABGP0086771,557.74,388.92,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,07-02-085-06W4M,0.0,10.82,127.13,10.14,0.0
ABGP0086803,652.64,600.35,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-35-062-27W4M,0.0,0.0,42.26,0.0,0.0
ABGP0086883,4690.02,4579.97,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-17-063-06W5M,0.0,0.0,256.09,6.49,0.0
ABGP0087651,9229.54,8833.79,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-28-032-26W4M,0.0,0.0,0.0,0.0,0.0
ABGP0087677,22397.01,20322.79,0.0,0.0,0.0,0.0,531.46,0.0,Gas Plant Sweet,04-08-047-09W5M,0.0,940.51,946.77,5.58,0.0
ABGP0087898,42181.54,40581.45,0.0,0.0,0.0,65.45,156.53,0.0,Gas Plant Sweet,12-34-056-22W5M,0.0,447.13,1080.74,10.94,0.0
ABGP0088035,1591.28,1491.46,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-22-020-04W4M,0.0,0.0,0.0,0.0,0.0
ABGP0088160,3000.45,3000.45,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-14-020-12W4M,0.0,0.0,0.0,0.0,0.0
ABGP0088446,8032.04,7925.52,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,14-23-058-26W5M,0.0,0.0,101.16,0.23,0.0
