id,status,name,type,plant_name,current_operator,co-owner,constructed_date,latitude,longitude,sub_type,location
ABGP0001419,Active,Killam N 04-05-045-12W4 Gas Plant,GP,Killam North,Axiom Oil And Gas Inc.,20.0% - Long Run Exploration Ltd.; 20.0% - Altagas Ltd.; 60.0% - Axiom Oil And Gas Inc.,1973-01-01,52.84471,-111.71545,Gas Plant Sweet,04-05-045-12W4M
ABGP0001420,Suspended,Stealth Big Coulee,GP,Stealth Big Coulee,Ovintiv Canada Ulc.,100.0% - Encana Corporation,,54.81618,-113.54637,Gas Plant Acid Gas Injection,10-23-067-24W4M
ABGP0001421,Abandoned,Bonavista Blood,GP,Magrath,Tamarack Valley Energy Ltd.,100.0% - Tamarack Valley Energy Ltd.,,49.455,-112.927,Gas Plant Sweet,07-08-006-22W4M
ABGP0001422,Suspended,Chevron House,GP,House,Chevron Canada Limited,100.0% - Canadian Natural Resources Limited,,56.08379,-112.51589,Gas Plant Sweet,16-01-082-17W4M
ABGP0001423,Active,Star Swan Hills,GP,House Mountain,Acquisition Oil Corp.,100.0% - Acquisition Oil Corp.,,55.00389,-115.45907,Gas Plant Sweet,10-28-069-10W5M
ABGP0001424,Suspended,Boundary Lake Central 10-33 Plant,GP,Hill,Enercapita Energy Ltd.,100.0% - Enercapita Energy Ltd.,1982-01-01,56.41597,-119.67027,Gas Plant Sweet,10-33-085-11W6M
ABGP0001425,Active,Pengrowth Mkwan 102/09-21-038-23W4,GP,Ardley,Alphabow Energy Ltd.,100.0% - Alphabow Energy Ltd.,,52.28445,-113.22373,Gas Plant Sweet,09-21-038-23W4M
ABGP0001426,Active,Shiningbank Berrymoor Pembina,GP,Berrymoor,Ricochet Oil Corp.,98.4% - Ricochet Oil Corp.; 1.0% - Freehold Resources Ltd.; 0.2% - Obsidian Energy Ltd.,,53.2749,-114.725,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,11-31-049-05W5M
ABGP0001427,Suspended,Keyera Chinchaga North 05-32-98-7W6,GP,Chinchaga North,Keyera Energy Ltd.,100.0% - Keyera Energy Ltd.,1983-01-01,57.54657,-119.10889,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,05-32-098-07W6M
ABGP0001428,Abandoned,Star Boundary Lake South,GP,Star Boundary Lake South,Enercapita Energy Ltd.,100.0% - Enercapita Energy Ltd.,,56.27103,-119.80234,Gas Plant Sweet,10-10-084-12W6M
ABGP0001429,Active,Tarragon Swalwell,GP,Swalwell,Ember Resources Inc.,25.0% - Bumper Development Corporation Ltd.; 75.0% - Ember Resources Inc.,1980-01-01,51.5302,-113.276,Gas Plant Sweet,14-35-029-24W4M
ABGP0001430,Suspended,Tarragon Twining,GP,Twining,Cenovus Energy Inc.,100.0% - Tidewater Midstream And Infrastructure Ltd.,,52.80598,-112.19407,Gas Plant Sweet,06-24-044-16W4M
ABGP0001431,Suspended,C Star Sullivan Lake,GP,C Star Sullivan Lake,Arc Resources Ltd.,100.0% - Arc Resources Ltd.,,52.02951,-111.86755,Gas Plant Sweet,01-25-035-14W4M
ABGP0001432,Suspended,Cabre Strom,GP,Cabre Strom,Enermark Inc.,100.0% - Tidewater Midstream And Infrastructure Ltd.,,52.80598,-112.19407,Gas Plant Sweet,06-24-044-16W4M
ABGP0001433,Suspended,Donnelly 6-1-77-21W5,GP,Girouxville Kenzie,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,2006-01-01,55.64061,-117.11964,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-01-077-21W5M
ABGP0001434,Active,Pancdn Hussar,GP,Crowfoot,Lynx Energy Ulc,100.0% - Lynx Energy Ulc,1983-01-01,51.02224,-112.94912,Gas Plant Sweet,14-01-024-22W4M
ABGP0001435,Abandoned,Pennzoil Roxana,GP,Pennzoil Roxana,625894 Alberta Inc.,100.0% - Obsidian Energy Ltd.,,55.79175,-116.85438,Gas Plant Acid Gas Injection,10-27-078-19W5M
ABGP0001436,Abandoned,Conoco Joarvie,GP,Jarvie,Paramount Resources Ltd.,84.0% - Paramount Resources Ltd.; 14.0% - Canadian Natural Resources Limited; 1.0% - Husky Oil Operations Limited,1981-01-01,54.34075,-114.11038,Gas Plant Sweet,15-05-062-01W5M
ABGP0001437,Active,Cascade Caroline,GP,Sundre,Taqa North Ltd.,100.0% - Taqa North Ltd.,1993-01-01,51.85611,-114.75056,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,03-26-033-06W5M
ABGP0001438,Abandoned,Stanmore 11-16-30-10W4,GP,Scotfield,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,51.57092,-111.3569,Gas Plant Sweet,11-16-030-10W4M
ABGP0001439,Suspended,Thunder Fenn Big Valley,GP,Fenn-Big Valley,Ember Resources Inc.,100.0% - Ember Resources Inc.,1983-01-01,52.0319,-112.62518,Gas Plant Sweet,08-27-035-19W4M
ABGP0001440,Abandoned,Enermark Chigwell,GP,Chigwell Magee,Ember Resources Inc.,100.0% - Ember Resources Inc.,1993-01-01,52.63306,-113.57197,Gas Plant Sweet,11-20-042-25W4M
ABGP0001441,Suspended,Pancdn Alderson,GP,Alderson West,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.31663,-111.96773,Gas Plant Acid Gas Injection,06-02-016-15W4M
ABGP0001442,Suspended,Burlington Forestburg S/D 88,GP,Forestburg,Conocophillips Canada,100.0% - Conocophillips Canada Resources Corp.,,52.55405,-112.20715,Gas Plant Acid Gas Injection,04-26-041-16W4M
ABGP0001443,Suspended,Conoco Westlock,GP,Clyde,Paramount Resources Ltd.,100.0% - Paramount Resources Ltd.,1980-01-01,54.08947,-113.63297,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,10-11-059-25W4M
ABGP0001444,Suspended,Apache Monitor,GP,Monitor,Karve Energy Inc.,100.0% - Karve Energy Inc.,2004-01-01,51.97708,-110.48794,Gas Plant Acid Gas Injection,10-03-035-04W4M
ABGP0001445,Active,Penn West Pembina,GP,Sun Creek,Mancal Energy Inc.,100.0% - Mancal Energy Inc.,1980-01-01,52.8943,-114.861,Gas Plant Sweet,06-19-045-06W5M
ABGP0001446,Suspended,Husky Erskine 9-31,GP,Husky Erskine,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,,52.40036,-112.86568,Gas Plant Sweet,09-31-039-20W4M
ABGP0001447,Suspended,Forest Deanne,GP,Forest Deanne,Forest Oil Corporation,100.0% - Northrock Resources Ltd.,,52.30924,-115.44728,Gas Plant Sweet,06-36-038-11W5M
ABGP0001448,Suspended,Strike Crystal,GP,Strike Crystal,I3 Energy Canada Ltd.,100.0% - I3 Energy Canada Ltd.,,52.93038,-114.43785,Gas Plant Sweet,16-36-045-04W5M
ABGP0001449,Suspended,Apf Energy Joarcam,GP,Joarcam,Enerplus Corporation,100.0% - Enerplus Corporation,,53.13386,-112.82496,Gas Plant Sweet,13-11-048-20W4M
ABGP0001450,Abandoned,Orion Baptiste,GP,Orion Baptiste,Arc Resources Ltd.,100.0% - Canadian Natural Resources Limited,,54.79802,-113.3605,Gas Plant Acid Gas Injection,05-18-067-22W4M
ABGP0001451,Abandoned,Corker Liege,GP,Mackay,Tourmaline Oil Corp.,53.0% - Bonavista Energy Corporation; 47.0% - Avenir Oil & Gas Corp.,1982-01-01,56.73723,-113.2927,Gas Plant Acid Gas Injection,14-21-089-21W4M
ABGP0001452,Suspended,Husky Redwater 15-16,GP,Redwater,Point Bar Resources Inc.,100.0% - Point Bar Resources Inc.,,53.8449,-112.91,Gas Plant Sweet,15-16-056-20W4M
ABGP0001453,Abandoned,Penn West Compeer,GP,Penn West Compeer,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,,51.87217,-110.16383,Gas Plant Acid Gas Injection,06-36-033-02W4M
ABGP0001454,Suspended,00/14-36-053-26W4 St Albert Gp,GP,Big Lake,Sinopec Canada Energy Ltd.,100.0% - Sinopec Canada Energy Ltd.,1960-01-01,53.6271,-113.704,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,14-36-053-26W4M
ABGP0001455,Reclamation Certified,Paz Fenn-Big Valley,GP,Paz Fenn Big Valley,Journey Energy Inc.,100.0% - Strathcona Resources Ltd.,,51.97149,-112.63038,Gas Plant Sweet,02-03-035-19W4M
ABGP0001456,Suspended,Gilby-10-34-040-04 W5M,GP,Gilby,Harvest Operations Corp.,100.0% - Harvest Operations Corp.,,52.48991,-114.48827,Gas Plant Sweet,10-34-040-04W5M
ABGP0001457,Suspended,Kanex Grand Prix Scandia,GP,Scandia,Success Resources Ltd.,100.0% - Success Resources Ltd.,,50.39696,-112.09324,Gas Plant Sweet,16-35-016-16W4M
ABGP0001458,Suspended,Keyera West Pembina 10-10-047-14W5,GP,West Pembina,Keyera Energy Ltd.,83.1% - Keyera Energy Ltd.; 4.2% - Paramount Resources Ltd.; 3.2% - Canlin Resources Partnership; 2.9% - Canadian Natural Resources Limited; 3.2% - Boulder Energy Ltd.; 2.6% - Baytex Energy Ltd.; 0.7% - Canadian Natural Resources; 0.1% - Tourmaline Oil Corp.; 0.1% - Vermilion Energy Inc.,1984-01-01,53.04025,-115.95931,Gas Plant Sulphur Recovery,10-10-047-14W5M
ABGP0001459,Reclamation Certified,Conoco Claresholm,GP,Claresholm,Canadian Natural Resources Limited,100.0% - Conocophillips Canada Resources Corp.,,50.02381,-113.40713,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,06-30-012-25W4M
ABGP0001460,Suspended,Kan Energy Gleichen,GP,Kan Energy Gleichen,Kanamera Texas Sentry Operating Partnership.,100.0% - Lynx Energy Ulc,,50.83718,-112.79659,Gas Plant Acid Gas Injection,04-01-022-21W4M
ABGP0001461,Suspended,Paramount Legend,GP,Liege,Athabasca Oil Corporation,100.0% - Athabasca Oil Corporation,1964-01-01,57.20029,-112.90153,Gas Plant Sweet,12-31-094-18W4M
ABGP0001462,Abandoned,Amoco Bigstone Dunvegan,GP,Bigstone Dunvegan,Bp Canada Energy Group Ulc,100.0% - Paramount Resources Ltd.,,54.25847,-117.21398,Gas Plant Sweet,06-10-061-22W5M
ABGP0001463,Active,Westrock Pouce Coupe South,GP,Pouce Coupe South,Advantage Energy Ltd.,99.4% - Longshore Resources Ltd.; 0.7% - Freehold Resources Ltd.,1985-01-01,55.77191,-119.81881,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,07-20-078-12W6M
ABGP0001464,Active,Provident Craigmyle,GP,Craigmyle,Prairie Provident Resources Canada Ltd.,100.0% - Prairie Provident Resources Canada Ltd.,1984-01-01,51.72118,-112.38977,Gas Plant Sweet,13-05-032-17W4M
ABGP0001465,Abandoned,Baytex Kneller,GP,Kneller,Baytex Energy Ltd.,100.0% - Alphabow Energy Ltd.,,53.23074,-113.30229,Gas Plant Acid Gas Injection,10-16-049-23W4M
ABGP0001466,Suspended,Husky Rumsey 8-36,GP,Rumsey,Trident Exploration (Alberta) Corp.,100.0% - Endrum Energy Corp.,,51.87278,-112.84117,Gas Plant Sweet,08-36-033-21W4M
ABGP0001467,Suspended,Surge Willesden Gr 08-29-040-06W5 Gp,GP,Willesden Green,Surge Energy Inc.,100.0% - Surge Energy Inc.,1982-01-01,52.47124,-114.82124,Gas Plant Sweet,08-29-040-06W5M
ABGP0001468,Suspended,Mundare 09-28-053-18W4 Gas Plant,GP,Mundare,Axiom Oil And Gas Inc.,100.0% - Axiom Oil And Gas Inc.,1980-01-01,53.60799,-112.58347,Gas Plant Sweet,09-28-053-18W4M
ABGP0001469,Suspended,Crestar Bantry,GP,Crestar Bantry,Strathcona Resources Ltd.,100.0% - Cardinal Energy Ltd.,,50.54118,-111.79414,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,16-24-018-14W4M
ABGP0001470,Suspended,Norcen Fort Sask,GP,Norcen Fort Sask,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,53.71935,-113.17652,Gas Plant Sweet,01-03-055-22W4M
ABGP0001471,Suspended,Aec Suffield,GP,Aec Suffield,Ipc Canada Ltd.,100.0% - Ipc Canada Ltd.,,50.57415,-111.17945,Gas Plant Sweet,04-03-019-09W4M
ABGP0001472,Active,Nipisi 2-11-80-8W5,GP,Nipisi,Canadian Natural Resources Limited,90.0% - Canadian Natural Resources Limited; 0.0% - Superman Resources Inc.,,55.9131,-115.131,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-11-080-08W5M
ABGP0001473,Reclamation Certified,Provost 15-7-36-15W4,GP,Provost,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,52.08407,-112.13285,Gas Plant Sweet,15-07-036-15W4M
ABGP0001474,Abandoned,Crestar Rumsey,GP,Crestar Rumsey,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,,51.90097,-112.84118,Gas Plant Sweet,08-12-034-21W4M
ABGP0001475,Active,Crestar Jenner,GP,Jenner,Ipc Canada Ltd.,4.6% - Enermark Inc.; 1.4% - Canoil Inc.; 93.9% - Cor4 Oil Corp.,,50.6541,-111.167,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,10-34-019-09W4M
ABGP0001476,Suspended,Apache Willesden Green,GP,Bingley,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,1983-01-01,52.48255,-114.87222,Gas Plant Sweet,02-36-040-07W5M
ABGP0001477,Active,Apache Willesden Green,GP,Leafland,Paramount Resources Ltd.,69.5% - Paramount Resources Ltd.; 17.4% - Obsidian Energy Ltd.; 11.8% - Signalta Resources Limited,1985-01-01,52.40495,-114.70709,Gas Plant Sweet,15-31-039-05W5M
ABGP0001478,Suspended,Imperial Injection,GP,Injection,Imperial Oil Resources Limited,100.0% - Imperial Oil Resources Limited,,53.0488,-113.919,Gas Plant Sweet,03-17-047-27W4M
ABGP0001479,Suspended,Judy Creek Gp 3-18-67-10W5,GP,Swan Hills,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,54.79552,-115.51918,Gas Plant Acid Gas Injection,03-18-067-10W5M
ABGP0001480,Active,Eyremore 1-18-17-18W4,GP,Armada,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,50.42756,-112.45675,Gas Plant Sweet,01-18-017-18W4M
ABGP0001481,Suspended,Chauvco Nosehill,GP,Chauvco Nosehill,Taqa North Ltd.,100.0% - Taqa North Ltd.,,53.76822,-116.96756,Gas Plant Acid Gas Injection,11-19-055-20W5M
ABGP0001482,Active,Brc 04-31-048-12W5 Gas Plant,GP,Brazeau River,Tidewater Midstream And Infrastructure Ltd.,100.0% - Tidewater Midstream And Infrastructure Ltd.,1979-01-01,53.17952,-115.75348,Gas Plant Sulphur Recovery,04-31-048-12W5M
ABGP0001483,Suspended,Husky Michichi 16-32,GP,Michichi,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,,51.61879,-112.35489,Gas Plant Sweet,16-32-030-17W4M
ABGP0001484,Abandoned,Baptiste 1-18-68-23W4,GP,Island Lake,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,54.87958,-113.48994,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,01-18-068-23W4M
ABGP0001485,Abandoned,Morinville 11-15-55-25W4,GP,Morinville,Canadian Natural Resources Limited,100.0% - Maga Energy Ltd.,,53.7544,-113.635,Gas Plant Acid Gas Injection,11-15-055-25W4M
ABGP0001486,Abandoned,Ketch Tangent,GP,Tangent,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,1984-01-01,55.96966,-117.57586,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,13-29-080-23W5M
ABGP0001487,Reclamation Certified,Enron Sangudo,GP,Enron Sangudo,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,53.88468,-114.87054,Gas Plant Sweet,09-31-056-06W5M
ABGP0001488,Reclamation Exempt,Talisman Turner Valley,GP,Turner Valley,Repsol Oil & Gas Canada Inc.,100.0% - Peyto Exploration & Development Corp.,,50.59486,-114.15096,Gas Plant Sulphur Recovery,10-12-019-02W5M
ABGP0001489,Suspended,Amoco Hotchkiss,GP,Hotchkiss,Bp Canada Energy Group Ulc,100.0% - Surge Energy Inc.,,57.12346,-118.15246,Gas Plant Sweet,06-06-094-01W6M
ABGP0001490,Suspended,Blackspur Bantry Gp 15-23-018-14W4,GP,Delta Bantry,Delta Consultants (1973) Ltd.,100.0% - Astara Energy Corp.,,50.53976,-111.82524,Gas Plant Sweet,15-23-018-14W4M
ABGP0001491,Suspended,Avord Chauvin S,GP,Avord Chauvin S,Avord Oil & Gas Ltd,100.0% - Surge Energy Inc.,,52.66175,-110.18178,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,10-35-042-02W4M
ABGP0001492,Suspended,Mobil Twining,GP,Twining,Bumper Development Corporation Ltd.,100.0% - Barnwell Of Canada  Limited,,51.67479,-113.36407,Gas Plant Sweet,16-20-031-24W4M
ABGP0001493,Abandoned,Anderson Rycroft,GP,Anderson Rycroft,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,55.61367,-118.58393,Gas Plant Sweet,06-29-076-04W6M
ABGP0001494,Suspended,Cabre Joarcam,GP,Joarcam,Enerplus Corporation,100.0% - Enerplus Corporation,,53.20192,-112.99243,Gas Plant Sweet,11-03-049-21W4M
ABGP0001495,Suspended,Signalta Pembina,GP,Lobstick 2,Signalta Resources Limited,100.0% - Signalta Resources Limited,,53.3566,-114.89541,Gas Plant Sweet,06-36-050-07W5M
ABGP0001496,Suspended,Altex Sullivan Lake,GP,Altex Sullivan Lake,Repsol Oil & Gas Canada Inc.,100.0% - Repsol Oil & Gas Canada Inc.,,52.02715,-111.84028,Gas Plant Sweet,01-30-035-13W4M
ABGP0001497,Active,Medlodge 10-33-052-21W5 Gp,GP,Medicine Lodge,Peyto Exploration & Development Corp.,100.0% - Peyto Exploration & Development Corp.,1989-01-01,53.5356,-117.032,Gas Plant Sweet,10-33-052-21W5M
ABGP0001498,Reclamation Certified,Bonavista Benton,GP,Benton,Nuvista Energy Ltd.,100.0% - Nuvista Energy Ltd.,,51.42398,-110.36362,Gas Plant Acid Gas Injection,10-28-028-03W4M
ABGP0001499,Active,Cypress Farrow,GP,Farrow,Taqa North Ltd.,68.0% - Taqa North Ltd.; 32.0% - Coastal Resources Limited,1984-01-01,50.7367,-113.32208,Gas Plant Sweet,06-31-020-24W4M
ABGP0001500,Abandoned,Grad & Walker Huxley,GP,Grad And Walker Huxley,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,,51.97265,-113.41606,Gas Plant Sweet,07-06-035-24W4M
ABGP0001501,Abandoned,Malmo 6-3-44-22W4,GP,Malmo,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,52.76215,-113.11753,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-03-044-22W4M
ABGP0001502,Reclamation Certified,Triton Kneller,GP,Triton Kneller,Primewest Energy Inc.,100.0% - Altagas Ltd.,,53.24705,-113.28321,Gas Plant Sweet,14-22-049-23W4M
ABGP0001503,Suspended,Poco Watts,GP,Poco Watts,Conocophillips Canada,100.0% - Conocophillips Canada Resources Corp.,,51.62053,-112.06839,Gas Plant Sweet,02-04-031-15W4M
ABGP0001504,Abandoned,Apl Edson,GP,Edson,Canadian Oil & Gas International Inc.,100.0% - Arrow Point Oil & Gas Ltd.,1990-01-01,53.60771,-116.46314,Gas Plant Sweet,09-29-053-17W5M
ABGP0001505,Abandoned,Crestar Trochu Twining,GP,Crestar Trochu Twining,Conocophillips Canada,100.0% - Conocophillips Canada Resources Corp.,,51.78074,-113.26353,Gas Plant Sweet,04-31-032-23W4M
ABGP0001506,Active,Progress 1-1-78-10W6,GP,Progress,Canadian Natural Resources Limited,50.0% - Canadian Natural Resources Limited,1984-01-01,55.72365,-119.40225,Gas Plant Sulphur Recovery,01-01-078-10W6M
ABGP0001507,Suspended,Byemoor 8-32-34-17W4,GP,Byemoor,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,51.96154,-112.36985,Gas Plant Sweet,08-32-034-17W4M
ABGP0001508,Suspended,Beau Alderson,GP,Beau Alderson,Murphy Oil Company Ltd.,100.0% - Canadian Natural Resources Limited,,50.5123,-111.28864,Gas Plant Sweet,16-10-018-10W4M
ABGP0001509,Suspended,Grand Forks 8-7-12-13W4,GP,Grand Forks,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,49.98035,-111.75936,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,08-07-012-13W4M
ABGP0001510,Abandoned,Altagas Killam,GP,Sedgewick,Altagas Ltd.,100.0% - Altagas Ltd.,1982-01-01,52.55541,-111.79391,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,06-27-041-13W4M
ABGP0001511,Active,Edson West 1-24-52-20W5,GP,Edson West,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1985-01-01,53.5005,-116.80511,Gas Plant Sweet,01-24-052-20W5M
ABGP0001512,Reclamation Exempt,Bow Valley Bashaw,GP,Bow Valley Bashaw,Repsol Oil & Gas Canada Inc.,100.0% - Teine Energy Ltd.,,52.51676,-113.28298,Gas Plant Sweet,11-08-041-23W4M
ABGP0001513,Suspended,Apache Nevis,GP,Nevis,Ember Resources Inc.,100.0% - Ember Resources Inc.,,52.38102,-113.17742,Gas Plant Sweet,08-25-039-23W4M
ABGP0001514,Reclamation Certified,Cardiff 16-15-54-02W5,GP,Cardiff,Conocophillips Canada,100.0% - Conocophillips Canada Resources Corp.,,53.66881,-114.2034,Gas Plant Sweet,16-15-054-02W5M
ABGP0001515,Suspended,Kaybob 7-32-63-20W5,GP,Kaybob,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,54.49278,-116.98685,Gas Plant Sweet,07-32-063-20W5M
ABGP0001516,Active,Penn West Crystal,GP,Crystal,Journey Energy Inc.,100.0% - Journey Energy Inc.,1982-01-01,52.94083,-114.4173,Gas Plant Sweet,09-06-046-03W5M
ABGP0001517,Active,Orlen Lochend 05-11-029-04W5 Gp,GP,Lochend,Orlen Upstream Canada Ltd.,99.0% - Orlen Upstream Canada Ltd.,1987-01-01,51.46688,-114.4683,Gas Plant Sweet,05-11-029-04W5M
ABGP0001518,Suspended,Craigmyle 13-32-31-17W4,GP,Michichi,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1987-01-01,51.70651,-112.38612,Gas Plant Sweet,13-32-031-17W4M
ABGP0001519,Suspended,Ghost Pine 4-18-32-22W4,GP,Ghost Pine,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1986-01-01,51.73847,-113.12169,Gas Plant Sweet,04-18-032-22W4M
ABGP0001520,Active,Wembley 06-19-073-08W6,GP,Wembley,Nuvista Energy Ltd.,0.2% - Kelt Exploration Ltd.; 0.1% - Enerplus Corporation; 37.0% - Canadian Natural Resources Limited; 22.3% - Encana Oil & Gas Co. Ltd.; 1.6% - Wembley Resources Ltd.; 38.8% - Nuvista Energy Ltd.,1986-01-01,55.3351,-119.221,Gas Plant Sulphur Recovery,06-19-073-08W6M
ABGP0001521,Suspended,Grimshaw 11-23-83-23W5,GP,Grimshaw,Canadian Natural Resources Limited,100.0% - Prairie Thunder Resources Ltd.,,56.21361,-117.52326,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,11-23-083-23W5M
ABGP0001522,Suspended,Hamburg 12-29-096-11W6,GP,Hamburg,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1985-01-01,57.36105,-119.75591,Gas Plant Sweet,12-29-096-11W6M
ABGP0001523,Suspended,Endiang Gas Plant,GP,Provost,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,,52.05233,-112.15336,Gas Plant Sweet,16-36-035-16W4M
ABGP0001524,Active,Mcleod River 16-36 Gas Plant,GP,Mcleod River,Westbrick Energy Ltd.,55.1% - Westbrick Energy Ltd.; 44.9% - Ish Energy Ltd.,,53.79966,-116.0867,Gas Plant Sweet,16-36-055-15W5M
ABGP0001525,Active,Journey Pembina Berrymoor,GP,Genesee,Maga Energy Ltd.,30.1% - Chinook Energy Inc.; 69.9% - Journey Energy Inc.,1981-01-01,53.25525,-114.4388,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,05-30-049-03W5M
ABGP0001526,Suspended,Poco Sullivan Lake,GP,Poco Sullivan Lake,Conocophillips Canada,100.0% - Conocophillips Canada Resources Corp.,,51.99676,-111.84478,Gas Plant Sweet,15-07-035-13W4M
ABGP0001527,Active,Sylvan 05-01-039-01W5 Gas Plant,GP,Sylvan Lake,Tidewater Midstream And Infrastructure Ltd.,100.0% - Tidewater Midstream And Infrastructure Ltd.,1986-01-01,52.3249,-114.02281,Gas Plant Sweet,05-01-039-01W5M
ABGP0001528,Suspended,Poco Michichi,GP,Poco Michichi,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,51.63384,-112.29786,Gas Plant Sweet,16-02-031-17W4M
ABGP0001529,Abandoned,Encal Sinclair,GP,Encal Sinclair,Blue Sky Resources Ltd.,100.0% - Blue Sky Resources Ltd.,,55.2295,-119.72968,Gas Plant Sweet,02-14-072-12W6M
ABGP0001530,Abandoned,Border Midstream Mazeppa,GP,Mazeppa,Lexin Resources Ltd.,100.0% - Lexin Resources Ltd.,1986-01-01,50.64675,-113.77165,Gas Plant Sulphur Recovery,01-35-019-28W4M
ABGP0001531,Active,Marathon Kakwa,GP,Kakwa,Cenovus Energy Inc.,42.0% - Husky Oil Operations Limited; 37.0% - Imperial Oil Limited,1980-01-01,54.43913,-118.74058,Gas Plant Sweet,10-07-063-05W6M
ABGP0001532,Suspended,Hadrian Berry,GP,Berry,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,,51.41493,-111.76594,Gas Plant Sweet,16-21-028-13W4M
